######;emperor title;#;#;;#;;;;;;;;;x
#empire_japanese;Empire;Empire;Reich;;Imperio;;;;;;;;;x
#empire_of_japanese;Empire of;Empire de;Reich von;;Imperio de;;;;;;;;;x
c_enuma;Enuma;Enuma;Enuma;;Enuma;;;;;;;;;x
c_hida;Hida;Hida;Hida;;Hida;;;;;;;;;x
c_araki;Araki;Araki;Araki;;Araki;;;;;;;;;x
c_mashita;Mashita;Mashita;Mashita;;Mashita;;;;;;;;;x
c_niu;Niu;Niu;Niu;;Niu;;;;;;;;;x
c_tsuruga;Tsuruga;Tsuruga;Tsuruga;;Tsuruga;;;;;;;;;x
c_imatachi;Imatachi;Imatachi;Imatachi;;Imatachi;;;;;;;;;x
c_ono;Ono;Ono;Ono;;Ono;;;;;;;;;x
c_sakai;Sakai;Sakai;Sakai;;Sakai;;;;;;;;;x
c_asuwa;Asuwa;Asuwa;Asuwa;;Asuwa;;;;;;;;;x
c_ishizu;Ishizu;Ishizu;Ishizu;;Ishizu;;;;;;;;;x
c_ikeda;Ikeda;Ikeda;Ikeda;;Ikeda;;;;;;;;;x
c_motosu;Motosu;Motosu;Motosu;;Motosu;;;;;;;;;x
c_ahachi;Ahachi;Ahachi;Ahachi;;Ahachi;;;;;;;;;x
c_kagami;Kagami;Kagami;Kagami;;Kagami;;;;;;;;;x
c_mugi;Mugi;Mugi;Mugi;;Mugi;;;;;;;;;x
c_gujo;Gujo;Gujo;Gujo;;Gujo;;;;;;;;;x
c_kani;Kani;Kani;Kani;;Kani;;;;;;;;;x
c_ena;Ena;Ena;Ena;;Ena;;;;;;;;;x
c_kamo;Kamo;Kamo;Kamo;;Kamo;;;;;;;;;x
c_nukata;Nukata;Nukata;Nukata;;Nukata;;;;;;;;;x
c_shitara;Shitara;Shitara;Shitara;;Shitara;;;;;;;;;x
c_aomi;Aomi;Aomi;Aomi;;Aomi;;;;;;;;;x
c_atsumi;Atsumi;Atsumi;Atsumi;;Atsumi;;;;;;;;;x
c_aichi;Aichi;Aichi;Aichi;;Aichi;;;;;;;;;x
c_nakashima;Nakashima;Nakashima;Nakashima;;Nakashima;;;;;;;;;x
c_chita;Chita;Chita;Chita;;Chita;;;;;;;;;x
c_yamada;Yamada;Yamada;Yamada;;Yamada;;;;;;;;;x
c_kasugai;Kasugai;Kasugai;Kasugai;;Kasugai;;;;;;;;;x
c_haguri;Haguri;Haguri;Haguri;;Haguri;;;;;;;;;x
c_niwa;Niwa;Niwa;Niwa;;Niwa;;;;;;;;;x
c_kaito;Kaito;Kaito;Kaito;;Kaito;;;;;;;;;x
c_kaisei;Kaisei;Kaisei;Kaisei;;Kaisei;;;;;;;;;x
c_onyu;Onyu;Onyu;Onyu;;Onyu;;;;;;;;;x
c_mikata;Mikata;Mikata;Mikata;;Mikata;;;;;;;;;x
c_oi;Oi;Oi;Oi;;Oi;;;;;;;;;x
c_gamo;Gamo;Gamo;Gamo;;Gamo;;;;;;;;;x
c_kurita;Kurita;Kurita;Kurita;;Kurita;;;;;;;;;x
c_azai;Azai;Azai;Azai;;Azai;;;;;;;;;x
c_ika;Ika;Ika;Ika;;Ika;;;;;;;;;x
c_inukami;Inukami;Inukami;Inukami;;Inukami;;;;;;;;;x
c_kanzaki;Kanzaki;Kanzaki;Kanzaki;;Kanzaki;;;;;;;;;x
c_koga;Koga;Koga;Koga;;Koga;;;;;;;;;x
c_sakata;Sakata;Sakata;Sakata;;Sakata;;;;;;;;;x
c_shiga;Shiga;Shiga;Shiga;;Shiga;;;;;;;;;x
c_takashima;Takashima;Takashima;Takashima;;Takashima;;;;;;;;;x
c_suzuka;Suzuka;Suzuka;Suzuka;;Suzuka;;;;;;;;;x
c_asake;Asake;Asake;Asake;;Asake;;;;;;;;;x
c_ichishi;Ichishi;Ichishi;Ichishi;;Ichishi;;;;;;;;;x
c_iino;Iino;Iino;Iino;;Iino;;;;;;;;;x
c_iitaka;Iitaka;Iitaka;Iitaka;;Iitaka;;;;;;;;;x
c_kawawa;Kawawa;Kawawa;Kawawa;;Kawawa;;;;;;;;;x
c_kuwana;Kuwana;Kuwana;Kuwana;;Kuwana;;;;;;;;;x
c_mie;Mie;Mie;Mie;;Mie;;;;;;;;;x
c_watarai;Watarai;Watarai;Watarai;;Watarai;;;;;;;;;x
c_saki;Saki;Saki;Saki;;Saki;;;;;;;;;x
c_ago;Ago;Ago;Ago;;Ago;;;;;;;;;x
c_toshi;Toshi;Toshi;Toshi;;Toshi;;;;;;;;;x
c_ahai;Ahai;Ahai;Ahai;;Ahai;;;;;;;;;x
c_iga;Iga;Iga;Iga;;Iga;;;;;;;;;x
c_nabari;Nabari;Nabari;Nabari;;Nabari;;;;;;;;;x
c_kasa;Kasa;Kasa;Kasa;;Kasa;;;;;;;;;x
c_kumano;Kumano;Kumano;Kumano;;Kumano;;;;;;;;;x
c_yosa;Yosa;Yosa;Yosa;;Yosa;;;;;;;;;x
c_kuwada;Kuwada;Kuwada;Kuwada;;Kuwada;;;;;;;;;x
c_amata;Amata;Amata;Amata;;Amata;;;;;;;;;x
c_funai;Funai;Funai;Funai;;Funai;;;;;;;;;x
c_hikami;Hikami;Hikami;Hikami;;Hikami;;;;;;;;;x
c_ikaruga;Ikaruga;Ikaruga;Ikaruga;;Ikaruga;;;;;;;;;x
c_kadono;Kadono;Kadono;Kadono;;Kadono;;;;;;;;;x
c_kii;Kii;Kii;Kii;;Kii;;;;;;;;;x
c_kuse;Kuse;Kuse;Kuse;;Kuse;;;;;;;;;x
c_otagi;Otagi;Otagi;Otagi;;Otagi;;;;;;;;;x
c_otokuni;Otokuni;Otokuni;Otokuni;;Otokuni;;;;;;;;;x
c_sagara;Sagara;Sagara;Sagara;;Sagara;;;;;;;;;x
c_kizu;Kizu;Kizu;Kizu;;Kizu;;;;;;;;;x
c_tsuzuki;Tsuzuki;Tsuzuki;Tsuzuki;;Tsuzuki;;;;;;;;;x
c_uji;Uji;Uji;Uji;;Uji;;;;;;;;;x
c_Takaichi;Takaichi;Takaichi;Takaichi;;Takaichi;;;;;;;;;x
c_katsuge;Katsuge;Katsuge;Katsuge;;Katsuge;;;;;;;;;x
c_katsujo;Katsujo;Katsujo;Katsujo;;Katsujo;;;;;;;;;x
c_kamiyoshino;Kamiyoshino;Kamiyoshino;Kamiyoshino;;Kamiyoshino;;;;;;;;;x
c_soejimo;Soejimo;Soejimo;Soejimo;;Soejimo;;;;;;;;;x
c_soekami;Soekami;Soekami;Soekami;;Soekami;;;;;;;;;x
c_shimoyoshino;Shimoyoshino;Shimoyoshino;Shimoyoshino;;Shimoyoshino;;;;;;;;;x
c_uda;Uda;Uda;Uda;;Uda;;;;;;;;;x
c_yamabe;Yamabe;Yamabe;Yamabe;;Yamabe;;;;;;;;;x
c_nagusa;Nagusa;Nagusa;Nagusa;;Nagusa;;;;;;;;;x
c_arida;Arida;Arida;Arida;;Arida;;;;;;;;;x
c_hidaka;Hidaka;Hidaka;Hidaka;;Hidaka;;;;;;;;;x
c_muro;Muro;Muro;Muro;;Muro;;;;;;;;;x
c_naga;Naga;Naga;Naga;;Naga;;;;;;;;;x
c_izumi;Izumi;Izumi;Izumi;;Izumi;;;;;;;;;x
c_hine;Hine;Hine;Hine;;Hine;;;;;;;;;x
c_minami;Minami;Minami;Minami;;Minami;;;;;;;;;x
c_otori;Otori;Otori;Otori;;Otori;;;;;;;;;x
c_misaki;Misaki;Misaki;Misaki;;Misaki;;;;;;;;;x
c_Kawachi;Kawachi;Kawachi;Kawachi;;Kawachi;;;;;;;;;x
c_asukabe;Asukabe;Asukabe;Asukabe;;Asukabe;;;;;;;;;x
c_manda;Manda;Manda;Manda;;Manda;;;;;;;;;x
c_nishikibe;Nishikibe;Nishikibe;Nishikibe;;Nishikibe;;;;;;;;;x
c_tanboku;Tanboku;Tanboku;Tanboku;;Tanboku;;;;;;;;;x
c_nishinari;Nishinari;Nishinari;Nishinari;;Nishinari;;;;;;;;;x
c_arima;Arima;Arima;Arima;;Arima;;;;;;;;;x
c_inagawa;Inagawa;Inagawa;Inagawa;;Inagawa;;;;;;;;;x
c_nose;Nose;Nose;Nose;;Nose;;;;;;;;;x
c_shimakami;Shimakami;Shimakami;Shimakami;;Shimakami;;;;;;;;;x
c_shimashimo;Shimashimo;Shimashimo;Shimashimo;;Shimashimo;;;;;;;;;x
c_kawabe;Kawabe;Kawabe;Kawabe;;Kawabe;;;;;;;;;x
c_teshima;Teshima;Teshima;Teshima;;Teshima;;;;;;;;;x
c_ubara;Ubara;Ubara;Ubara;;Ubara;;;;;;;;;x
c_yatabe;Yatabe;Yatabe;Yatabe;;Yatabe;;;;;;;;;x
c_mikumi;Mikumi;Mikumi;Mikumi;;Mikumi;;;;;;;;;x
c_shitsumi;Shitsumi;Shitsumi;Shitsumi;;Shitsumi;;;;;;;;;x
c_asago;Asago;Asago;Asago;;Asago;;;;;;;;;x
c_shikama;Shikama;Shikama;Shikama;;Shikama;;;;;;;;;x
c_ittou;Ittou;Ittou;Ittou;;Ittou;;;;;;;;;x
c_akashi;Akashi;Akashi;Akashi;;Akashi;;;;;;;;;x
c_ako;Ako;Ako;Ako;;Ako;;;;;;;;;x
c_issai;Issai;Issai;Issai;;Issai;;;;;;;;;x
c_taka;Taka;Taka;Taka;;Taka;;;;;;;;;x
c_sayo;Sayo;Sayo;Sayo;;Sayo;;;;;;;;;x
c_houmi;Houmi;Houmi;Houmi;;Houmi;;;;;;;;;x
c_takakusa;Takakusa;Takakusa;Takakusa;;Takakusa;;;;;;;;;x
c_yakami;Yakami;Yakami;Yakami;;Yakami;;;;;;;;;x
c_tomata;Tomata;Tomata;Tomata;;Tomata;;;;;;;;;x
c_katsuta;Katsuta;Katsuta;Katsuta;;Katsuta;;;;;;;;;x
c_mashima;Mashima;Mashima;Mashima;;Mashima;;;;;;;;;x
c_awasaka;Awasaka;Awasaka;Awasaka;;Awasaka;;;;;;;;;x
c_joto;Joto;Joto;Joto;;Joto;;;;;;;;;x
c_kojima;Kojima;Kojima;Kojima;;Kojima;;;;;;;;;x
c_oku;Oku;Oku;Oku;;Oku;;;;;;;;;x
c_kume;Kume;Kume;Kume;;Kume;;;;;;;;;x
c_aimi;Aimi;Aimi;Aimi;;Aimi;;;;;;;;;x
c_hino;Hino;Hino;Hino;;Hino;;;;;;;;;x
c_mitsugi;Mitsugi;Mitsugi;Mitsugi;;Mitsugi;;;;;;;;;x
c_jinseki;Jinseki;Jinseki;Jinseki;;Jinseki;;;;;;;;;x
c_mikami;Mikami;Mikami;Mikami;;Mikami;;;;;;;;;x
c_eso;Eso;Eso;Eso;;Eso;;;;;;;;;x
c_shimane;Shimane;Shimane;Shimane;;Shimane;;;;;;;;;x
c_iishi;Iishi;Iishi;Iishi;;Iishi;;;;;;;;;x
c_izumo;Izumo;Izumo;Izumo;;Izumo;;;;;;;;;x
c_ohara;Ohara;Ohara;Ohara;;Ohara;;;;;;;;;x
c_kaya;Kaya;Kaya;Kaya;;Kaya;;;;;;;;;x
c_aga;Aga;Aga;Aga;;Aga;;;;;;;;;x
c_kato;Kato;Kato;Kato;;Kato;;;;;;;;;x
c_tetta;Tetta;Tetta;Tetta;;Tetta;;;;;;;;;x
c_ano;Ano;Ano;Ano;;Ano;;;;;;;;;x
c_naka;Naka;Naka;Naka;;Naka;;;;;;;;;x
c_mino;Mino;Mino;Mino;;Mino;;;;;;;;;x
c_aki;Aki;Aki;Aki;;Aki;;;;;;;;;x
c_saeki;Saeki;Saeki;Saeki;;Saeki;;;;;;;;;x
c_sata;Sata;Sata;Sata;;Sata;;;;;;;;;x
c_yamagata;Yamagata;Yamagata;Yamagata;;Yamagata;;;;;;;;;x
c_yoshiki;Yoshiki;Yoshiki;Yoshiki;;Yoshiki;;;;;;;;;x
c_kuga;Kuga;Kuga;Kuga;;Kuga;;;;;;;;;x
c_kumage;Kumage;Kumage;Kumage;;Kumage;;;;;;;;;x
c_otsu;Otsu;Otsu;Otsu;;Otsu;;;;;;;;;x
c_abu;Abu;Abu;Abu;;Abu;;;;;;;;;x
c_asa;Asa;Asa;Asa;;Asa;;;;;;;;;x
c_miyako;Miyako;Miyako;Miyako;;Miyako;;;;;;;;;x
c_nakatsu;Nakatsu;Nakatsu;Nakatsu;;Nakatsu;;;;;;;;;x
c_usa;Usa;Usa;Usa;;Usa;;;;;;;;;x
c_mushiroda;Mushiroda;Mushiroda;Mushiroda;;Mushiroda;;;;;;;;;x
c_geza;Geza;Geza;Geza;;Geza;;;;;;;;;x
c_ito;Ito;Ito;Ito;;Ito;;;;;;;;;x
c_kama;Kama;Kama;Kama;;Kama;;;;;;;;;x
c_munakata;Munakata;Munakata;Munakata;;Munakata;;;;;;;;;x
c_saka;Saka;Saka;Saka;;Saka;;;;;;;;;x
c_kishima;Kishima;Kishima;Kishima;;Kishima;;;;;;;;;x
c_matsura;Matsura;Matsura;Matsura;;Matsura;;;;;;;;;x
c_sonoki;Sonoki;Sonoki;Sonoki;;Sonoki;;;;;;;;;x
c_takaku;Takaku;Takaku;Takaku;;Takaku;;;;;;;;;x
c_yabu;Yabu;Yabu;Yabu;;Yabu;;;;;;;;;x
c_ikuha;Ikuha;Ikuha;Ikuha;;Ikuha;;;;;;;;;x
c_kozuma;Kozuma;Kozuma;Kozuma;;Kozuma;;;;;;;;;x
c_mii;Mii;Mii;Mii;;Mii;;;;;;;;;x
c_mizuma;Mizuma;Mizuma;Mizuma;;Mizuma;;;;;;;;;x
c_oita;Oita;Oita;Oita;;Oita;;;;;;;;;x
c_ama;Ama;Ama;Ama;;Ama;;;;;;;;;x
c_hayami;Hayami;Hayami;Hayami;;Hayami;;;;;;;;;x
c_hita;Hita;Hita;Hita;;Hita;;;;;;;;;x
c_kunisaki;Kunisaki;Kunisaki;Kunisaki;;Kunisaki;;;;;;;;;x
c_taguchi;Taguchi;Taguchi;Taguchi;;Taguchi;;;;;;;;;x
c_mashiki;Mashiki;Mashiki;Mashiki;;Mashiki;;;;;;;;;x
c_takuma;Takuma;Takuma;Takuma;;Takuma;;;;;;;;;x
c_ashikita;Ashikita;Ashikita;Ashikita;;Ashikita;;;;;;;;;x
c_aso;Aso;Aso;Aso;;Aso;;;;;;;;;x
c_kuma;Kuma;Kuma;Kuma;;Kuma;;;;;;;;;x
c_tamana;Tamana;Tamana;Tamana;;Tamana;;;;;;;;;x
c_koyu;Koyu;Koyu;Koyu;;Koyu;;;;;;;;;x
c_murakata;Murakata;Murakata;Murakata;;Murakata;;;;;;;;;x
c_usuki;Usuki;Usuki;Usuki;;Usuki;;;;;;;;;x
c_kagoshima;Kagoshima;Kagoshima;Kagoshima;;Kagoshima;;;;;;;;;x
c_ata;Ata;Ata;Ata;;Ata;;;;;;;;;x
c_satsuma;Satsuma;Satsuma;Satsuma;;Satsuma;;;;;;;;;x
c_taki;Taki;Taki;Taki;;Taki;;;;;;;;;x
c_osumi;Osumi;Osumi;Osumi;;Osumi;;;;;;;;;x
c_kuwahara;Kuwahara;Kuwahara;Kuwahara;;Kuwahara;;;;;;;;;x
c_soo;Soo;Soo;Soo;;Soo;;;;;;;;;x
c_kuwamura;Kuwamura;Kuwamura;Kuwamura;;Kuwamura;;;;;;;;;x
c_ikata;Ikata;Ikata;Ikata;;Ikata;;;;;;;;;x
c_uwa;Uwa;Uwa;Uwa;;Uwa;;;;;;;;;x
c_ukena;Ukena;Ukena;Ukena;;Ukena;;;;;;;;;x
c_iyo;Iyo;Iyo;Iyo;;Iyo;;;;;;;;;x
c_uma;Uma;Uma;Uma;;Uma;;;;;;;;;x
c_nagaoka;Nagaoka;Nagaoka;Nagaoka;;Nagaoka;;;;;;;;;x
c_tosa;Tosa;Tosa;Tosa;;Tosa;;;;;;;;;x
c_hata;Hata;Hata;Hata;;Hata;;;;;;;;;x
c_utari;Utari;Utari;Utari;;Utari;;;;;;;;;x
c_ouchi;Ouchi;Ouchi;Ouchi;;Ouchi;;;;;;;;;x
c_kagawa;Kagawa;Kagawa;Kagawa;;Kagawa;;;;;;;;;x
c_toyota;Toyota;Toyota;Toyota;;Toyota;;;;;;;;;x
c_katsuura;Katsuura;Katsuura;Katsuura;;Katsuura;;;;;;;;;x
c_miyoshi;Miyoshi;Miyoshi;Miyoshi;;Miyoshi;;;;;;;;;x
c_kaifu;Kaifu;Kaifu;Kaifu;;Kaifu;;;;;;;;;x
c_itano;Itano;Itano;Itano;;Itano;;;;;;;;;x
c_awaji;Awaji;Awaji;Awaji;;Awaji;;;;;;;;;x
c_tsuna;Tsuna;Tsuna;Tsuna;;Tsuna;;;;;;;;;x
c_mihara;Mihara;Mihara;Mihara;;Mihara;;;;;;;;;x
c_sawata;Sawata;Sawata;Sawata;;Sawata;;;;;;;;;x
c_hamochi;Hamochi;Hamochi;Hamochi;;Hamochi;;;;;;;;;x
c_ryotsu;Ryotsu;Ryotsu;Ryotsu;;Ryotsu;;;;;;;;;x
c_oki;Oki;Oki;Oki;;Oki;;;;;;;;;x
c_iki;Iki;Iki;Iki;;Iki;;;;;;;;;x
c_goto;Goto;Goto;Goto;;Goto;;;;;;;;;x
c_tsushima;Tsushima;Tsushima;Tsushima;;Tsushima;;;;;;;;;x
c_tanegashima;Tanegashima;Tanegashima;Tanegashima;;Tanegashima;;;;;;;;;x
######;baronies;#;#;;#;;;;;;;;;x
b_tsugaru_castle;Tsugaru-jo;Tsugaru-jo;Tsugaru-jo;;Tsugaru-jo;;;;;;;;;x
b_tsugaru_city;Tsugaru-cho;Tsugaru-cho;Tsugaru-cho;;Tsugaru-cho;;;;;;;;;x
b_tsugaru_temple;Tsugaru-ji;Tsugaru-ji;Tsugaru-ji;;Tsugaru-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kazuno_castle;Kazuno-jo;Kazuno-jo;Kazuno-jo;;Kazuno-jo;;;;;;;;;x
b_kazuno_city;Kazuno-cho;Kazuno-cho;Kazuno-cho;;Kazuno-cho;;;;;;;;;x
b_kazuno_temple;Kazuno-ji;Kazuno-ji;Kazuno-ji;;Kazuno-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_ninohe_castle;Ninohe-jo;Ninohe-jo;Ninohe-jo;;Ninohe-jo;;;;;;;;;x
b_ninohe_city;Ninohe-cho;Ninohe-cho;Ninohe-cho;;Ninohe-cho;;;;;;;;;x
b_ninohe_temple;Ninohe-ji;Ninohe-ji;Ninohe-ji;;Ninohe-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kita_castle;Kita-jo;Kita-jo;Kita-jo;;Kita-jo;;;;;;;;;x
b_kita_city;Kita-cho;Kita-cho;Kita-cho;;Kita-cho;;;;;;;;;x
b_kita_temple;Kita-ji;Kita-ji;Kita-ji;;Kita-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_sannohe_castle;Sannohe-jo;Sannohe-jo;Sannohe-jo;;Sannohe-jo;;;;;;;;;x
b_sannohe_city;Sannohe-cho;Sannohe-cho;Sannohe-cho;;Sannohe-cho;;;;;;;;;x
b_sannohe_temple;Sannohe-ji;Sannohe-ji;Sannohe-ji;;Sannohe-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_iwate_castle;Iwate-jo;Iwate-jo;Iwate-jo;;Iwate-jo;;;;;;;;;x
b_iwate_city;Iwate-cho;Iwate-cho;Iwate-cho;;Iwate-cho;;;;;;;;;x
b_iwate_temple;Iwate-ji;Iwate-ji;Iwate-ji;;Iwate-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_hei_castle;Hei-jo;Hei-jo;Hei-jo;;Hei-jo;;;;;;;;;x
b_hei_city;Hei-cho;Hei-cho;Hei-cho;;Hei-cho;;;;;;;;;x
b_hei_temple;Hei-ji;Hei-ji;Hei-ji;;Hei-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kunohe_castle;Kunohe-jo;Kunohe-jo;Kunohe-jo;;Kunohe-jo;;;;;;;;;x
b_kunohe_city;Kunohe-cho;Kunohe-cho;Kunohe-cho;;Kunohe-cho;;;;;;;;;x
b_kunohe_temple;Kunohe-ji;Kunohe-ji;Kunohe-ji;;Kunohe-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_iwai_castle;Iwai-jo;Iwai-jo;Iwai-jo;;Iwai-jo;;;;;;;;;x
b_iwai_city;Iwai-cho;Iwai-cho;Iwai-cho;;Iwai-cho;;;;;;;;;x
b_iwai_temple;Iwai-ji;Iwai-ji;Iwai-ji;;Iwai-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_waga_castle;Waga-jo;Waga-jo;Waga-jo;;Waga-jo;;;;;;;;;x
b_waga_city;Waga-cho;Waga-cho;Waga-cho;;Waga-cho;;;;;;;;;x
b_waga_temple;Waga-ji;Waga-ji;Waga-ji;;Waga-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_miyagi_castle;Miyagi-jo;Miyagi-jo;Miyagi-jo;;Miyagi-jo;;;;;;;;;x
b_miyagi_city;Miyagi-cho;Miyagi-cho;Miyagi-cho;;Miyagi-cho;;;;;;;;;x
b_miyagi_temple;Miyagi-ji;Miyagi-ji;Miyagi-ji;;Miyagi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kurokawa_castle;Kurokawa-jo;Kurokawa-jo;Kurokawa-jo;;Kurokawa-jo;;;;;;;;;x
b_kurokawa_city;KuroKawachi-cho;Kurokawa-cho;Kurokawa-cho;;Kurokawa-cho;;;;;;;;;x
b_kurokawa_temple;Kurokawa-ji;Kurokawa-ji;Kurokawa-ji;;Kurokawa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kami_castle;Kami-jo;Kami-jo;Kami-jo;;Kami-jo;;;;;;;;;x
b_kami_city;Kami-cho;Kami-cho;Kami-cho;;Kami-cho;;;;;;;;;x
b_kami_temple;Kami-ji;Kami-ji;Kami-ji;;Kami-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_oshika_castle;Oshika-jo;Oshika-jo;Oshika-jo;;Oshika-jo;;;;;;;;;x
b_oshika_city;Oshika-cho;Oshika-cho;Oshika-cho;;Oshika-cho;;;;;;;;;x
b_oshika_temple;Oshika-ji;Oshika-ji;Oshika-ji;;Oshika-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kesen_castle;Kesen-jo;Kesen-jo;Kesen-jo;;Kesen-jo;;;;;;;;;x
b_kesen_city;Kesen-cho;Kesen-cho;Kesen-cho;;Kesen-cho;;;;;;;;;x
b_kesen_temple;Kesen-ji;Kesen-ji;Kesen-ji;;Kesen-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_shibata_castle;Shibata-jo;Shibata-jo;Shibata-jo;;Shibata-jo;;;;;;;;;x
b_shibata_city;Shibata-cho;Shibata-cho;Shibata-cho;;Shibata-cho;;;;;;;;;x
b_shibata_temple;Shibata-ji;Shibata-ji;Shibata-ji;;Shibata-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kurihara_castle;Kurihara-jo;Kurihara-jo;Kurihara-jo;;Kurihara-jo;;;;;;;;;x
b_kurihara_city;Kurihara-cho;Kurihara-cho;Kurihara-cho;;Kurihara-cho;;;;;;;;;x
b_kurihara_temple;Kurihara-ji;Kurihara-ji;Kurihara-ji;;Kurihara-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_iwaki_castle;Iwaki-jo;Iwaki-jo;Iwaki-jo;;Iwaki-jo;;;;;;;;;x
b_iwaki_city;Iwaki-cho;Iwaki-cho;Iwaki-cho;;Iwaki-cho;;;;;;;;;x
b_iwaki_temple;Iwaki-ji;Iwaki-ji;Iwaki-ji;;Iwaki-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_shirakawa_castle;Shirakawa-jo;Shirakawa-jo;Shirakawa-jo;;Shirakawa-jo;;;;;;;;;x
b_shirakawa_city;ShiraKawachi-cho;Shirakawa-cho;Shirakawa-cho;;Shirakawa-cho;;;;;;;;;x
b_shirakawa_temple;Shirakawa-ji;Shirakawa-ji;Shirakawa-ji;;Shirakawa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_uta_castle;Uta-jo;Uta-jo;Uta-jo;;Uta-jo;;;;;;;;;x
b_uta_city;Uta-cho;Uta-cho;Uta-cho;;Uta-cho;;;;;;;;;x
b_uta_temple;Uta-ji;Uta-ji;Uta-ji;;Uta-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_igu_castle;Igu-jo;Igu-jo;Igu-jo;;Igu-jo;;;;;;;;;x
b_igu_city;Igu-cho;Igu-cho;Igu-cho;;Igu-cho;;;;;;;;;x
b_igu_temple;Igu-ji;Igu-ji;Igu-ji;;Igu-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kikuta_castle;Kikuta-jo;Kikuta-jo;Kikuta-jo;;Kikuta-jo;;;;;;;;;x
b_kikuta_city;Kikuta-cho;Kikuta-cho;Kikuta-cho;;Kikuta-cho;;;;;;;;;x
b_kikuta_temple;Kikuta-ji;Kikuta-ji;Kikuta-ji;;Kikuta-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_namekata_castle;Namekata-jo;Namekata-jo;Namekata-jo;;Namekata-jo;;;;;;;;;x
b_namekata_city;Namekata-cho;Namekata-cho;Namekata-cho;;Namekata-cho;;;;;;;;;x
b_namekata_temple;Namekata-ji;Namekata-ji;Namekata-ji;;Namekata-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_ibaraki_castle;Ibaraki-jo;Ibaraki-jo;Ibaraki-jo;;Ibaraki-jo;;;;;;;;;x
b_ibaraki_city;Ibaraki-cho;Ibaraki-cho;Ibaraki-cho;;Ibaraki-cho;;;;;;;;;x
b_ibaraki_temple;Ibaraki-ji;Ibaraki-ji;Ibaraki-ji;;Ibaraki-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_niihari_castle;Niihari-jo;Niihari-jo;Niihari-jo;;Niihari-jo;;;;;;;;;x
b_niihari_city;Niihari-cho;Niihari-cho;Niihari-cho;;Niihari-cho;;;;;;;;;x
b_niihari_temple;Niihari-ji;Niihari-ji;Niihari-ji;;Niihari-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kuji_castle;Kuji-jo;Kuji-jo;Kuji-jo;;Kuji-jo;;;;;;;;;x
b_kuji_city;Kuji-cho;Kuji-cho;Kuji-cho;;Kuji-cho;;;;;;;;;x
b_kuji_temple;Kuji;Kuji;Kuji;;Kuji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_omiya_castle;Omiya-jo;Omiya-jo;Omiya-jo;;Omiya-jo;;;;;;;;;x
b_omiya_city;Omiya-cho;Omiya-cho;Omiya-cho;;Omiya-cho;;;;;;;;;x
b_omiya_temple;Omiya-ji;Omiya-ji;Omiya-ji;;Omiya-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_hitachi_castle;Hitachi-jo;Hitachi-jo;Hitachi-jo;;Hitachi-jo;;;;;;;;;x
b_hitachi_city;Hitachi-cho;Hitachi-cho;Hitachi-cho;;Hitachi-cho;;;;;;;;;x
b_hitachi_temple;Hitachi-ji;Hitachi-ji;Hitachi-ji;;Hitachi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_makabe_castle;Makabe-jo;Makabe-jo;Makabe-jo;;Makabe-jo;;;;;;;;;x
b_makabe_city;Makabe-cho;Makabe-cho;Makabe-cho;;Makabe-cho;;;;;;;;;x
b_makabe_temple;Makabe-ji;Makabe-ji;Makabe-ji;;Makabe-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
